transaction_id,customer_id,transaction_ts,transaction_type,direction,amount,country_code,channel
1592,106,2026-01-19 19:44:00,Card Purchase,Out,161.23,US,Branch
958,68,2026-01-19 19:49:00,Cash Deposit,In,2948.63,SG,Automated
1368,93,2026-01-19 20:30:00,Wire In,In,647.18,US,Automated
789,56,2026-01-19 20:32:00,Cash Withdrawal,Out,60.08,GB,Web
2732,187,2026-01-19 20:41:00,ACH Credit,In,231.44,US,Web
2579,176,2026-01-19 21:31:00,Cash Withdrawal,Out,2231.71,SG,Mobile
2993,205,2026-01-19 22:15:00,Card Purchase,Out,3192.67,CA,Automated
157,13,2026-01-19 22:48:00,Card Purchase,Out,1764.23,DE,Automated
3216,221,2026-01-19 22:50:00,Card Purchase,Out,25.74,US,Branch
582,42,2026-01-19 23:40:00,Card Purchase,Out,3853.75,DE,Web
2436,166,2026-01-20 00:46:00,Cash Withdrawal,Out,10,US,Mobile
3075,212,2026-01-20 02:19:00,Card Purchase,Out,10,US,Automated
1529,103,2026-01-20 03:08:00,ACH Debit,Out,17.02,US,Mobile
3227,222,2026-01-20 03:15:00,Wire In,In,63.57,US,Branch
1173,81,2026-01-20 03:43:00,Cash Withdrawal,Out,34.46,US,Automated
938,66,2026-01-20 03:49:00,Card Purchase,Out,16.53,US,Web
456,33,2026-01-20 04:01:00,Card Purchase,Out,1045.22,CA,Web
427,32,2026-01-20 04:59:00,Wire In,In,10014.42,US,Branch
2628,178,2026-01-20 05:11:00,Card Purchase,Out,2394.01,US,Branch
2563,175,2026-01-20 05:32:00,Wire Out,Out,592.47,US,Branch
2792,192,2026-01-20 08:35:00,ACH Debit,Out,978.48,US,Web
458,34,2026-01-20 08:54:00,Cash Deposit,In,683.64,US,Branch
3556,244,2026-01-20 09:22:00,ACH Credit,In,17625.7,US,Automated
1553,104,2026-01-20 11:58:00,Cash Deposit,In,1196.31,US,Automated
2515,172,2026-01-20 12:29:00,ACH Debit,Out,1314.12,US,Branch
435,32,2026-01-20 13:17:00,Card Purchase,Out,4172.0,SG,Web
2049,137,2026-01-20 16:33:00,Cash Deposit,In,1121.19,US,Mobile
588,43,2026-01-20 16:37:00,Card Purchase,Out,1515.4,US,Mobile
2080,140,2026-01-20 17:04:00,ACH Debit,Out,654.51,US,Automated
1828,122,2026-01-20 17:46:00,ACH Debit,Out,4222.73,US,Branch
326,26,2026-01-20 18:40:00,ACH Debit,Out,46.71,MX,Branch
1376,93,2026-01-20 19:02:00,Cash Withdrawal,Out,2255.42,US,Automated
3637,249,2026-01-20 19:06:00,Cash Deposit,In,13156.49,US,Web
3006,206,2026-01-20 20:08:00,Wire In,In,196.69,MX,Mobile
3296,227,2026-01-20 20:30:00,Wire In,In,4225.53,DE,Automated
1056,73,2026-01-20 21:08:00,ACH Credit,In,8311.56,US,Branch
1920,129,2026-01-20 21:08:00,ACH Debit,Out,1342.35,US,Mobile
2267,153,2026-01-20 21:47:00,ACH Credit,In,20,GB,Automated
3335,231,2026-01-20 22:01:00,Cash Deposit,In,3811.6,US,Web
2785,191,2026-01-20 23:37:00,ACH Debit,Out,3745.78,CA,Automated
122,10,2026-01-20 23:51:00,Card Purchase,Out,1141.59,US,Web
2458,169,2026-01-20 23:57:00,ACH Debit,Out,2837.24,US,Automated
2874,197,2026-01-21 01:31:00,Cash Deposit,In,45.67,MX,Mobile
3310,228,2026-01-21 01:33:00,Cash Deposit,In,3705.25,US,Automated
1356,92,2026-01-21 02:29:00,ACH Credit,In,2674.52,US,Automated
914,65,2026-01-21 03:42:00,Card Purchase,Out,45.34,US,Web
1560,105,2026-01-21 06:07:00,Wire Out,Out,1593.57,US,Web
2597,177,2026-01-21 06:49:00,Card Purchase,Out,349.26,US,Automated
2534,173,2026-01-21 07:36:00,Card Purchase,Out,63.54,US,Branch
2655,180,2026-01-21 07:57:00,Card Purchase,Out,5704.42,US,Automated
1938,131,2026-01-21 08:32:00,Cash Deposit,In,7295.08,US,Mobile
1607,107,2026-01-21 09:24:00,Cash Deposit,In,2088.6,US,Web
3253,223,2026-01-21 10:06:00,Cash Withdrawal,Out,5897.48,US,Automated
3509,242,2026-01-21 14:23:00,ACH Debit,Out,1886.37,SG,Branch
3304,228,2026-01-21 14:42:00,Wire Out,Out,2867.66,US,Automated
1771,118,2026-01-21 15:28:00,Card Purchase,Out,301.02,SG,Web
2164,146,2026-01-21 15:43:00,Wire In,In,495.55,US,Mobile
891,64,2026-01-21 17:13:00,ACH Credit,In,2756.43,US,Web
3177,220,2026-01-21 17:47:00,Card Purchase,Out,231.19,US,Automated
2609,177,2026-01-21 18:51:00,Cash Deposit,In,1947.64,US,Mobile
1709,114,2026-01-21 19:28:00,Wire In,In,7012.17,CA,Web
3578,245,2026-01-21 21:13:00,ACH Debit,Out,2751.96,US,Mobile
2897,198,2026-01-22 01:32:00,Wire Out,Out,4949.87,US,Branch
2506,171,2026-01-22 03:38:00,Card Purchase,Out,10,US,Branch
1774,118,2026-01-22 04:23:00,Cash Deposit,In,20,US,Automated
2321,157,2026-01-22 07:48:00,Wire Out,Out,840.84,US,Automated
1188,82,2026-01-22 09:07:00,Cash Deposit,In,404.24,US,Mobile
219,19,2026-01-22 09:44:00,Cash Withdrawal,Out,874.95,US,Automated
2246,152,2026-01-22 11:39:00,Wire Out,Out,10,US,Branch
3181,220,2026-01-22 11:49:00,Wire Out,Out,300.88,US,Branch
1284,87,2026-01-22 12:26:00,Card Purchase,Out,177.8,US,Mobile
2130,143,2026-01-22 13:44:00,Cash Deposit,In,749.16,US,Branch
765,55,2026-01-22 14:29:00,ACH Credit,In,1018.57,US,Automated
160,13,2026-01-22 14:39:00,ACH Debit,Out,1238.07,US,Automated
1201,83,2026-01-22 17:17:00,ACH Debit,Out,1012.94,US,Mobile
3655,250,2026-01-22 18:56:00,Cash Withdrawal,Out,6881.83,US,Web
397,29,2026-01-22 21:02:00,Card Purchase,Out,59.5,SG,Mobile
3653,250,2026-01-22 23:02:00,ACH Credit,In,15456.86,US,Web
679,49,2026-01-22 23:32:00,Card Purchase,Out,547.97,US,Web
1034,72,2026-01-22 23:34:00,Card Purchase,Out,768.94,US,Branch
2050,138,2026-01-22 23:38:00,ACH Credit,In,8298.17,US,Branch
138,12,2026-01-23 00:05:00,Wire In,In,15793.93,US,Branch
2509,171,2026-01-23 00:10:00,Wire Out,Out,938.79,US,Mobile
1049,73,2026-01-23 01:44:00,Wire Out,Out,4861.34,US,Mobile
3031,208,2026-01-23 02:01:00,Card Purchase,Out,29.44,US,Branch
2109,142,2026-01-23 06:01:00,Cash Deposit,In,3325.85,US,Automated
887,63,2026-01-23 06:04:00,ACH Debit,Out,1127.76,US,Automated
1522,102,2026-01-23 06:17:00,ACH Credit,In,45.0,US,Automated
2627,178,2026-01-23 06:39:00,Cash Withdrawal,Out,7421.93,US,Mobile
615,44,2026-01-23 07:48:00,Card Purchase,Out,721.1,US,Mobile
363,28,2026-01-23 08:31:00,ACH Debit,Out,4001.09,CA,Web
1234,85,2026-01-23 09:28:00,ACH Debit,Out,4309.69,US,Automated
967,68,2026-01-23 10:53:00,ACH Debit,Out,1435.9,US,Branch
2496,171,2026-01-23 12:14:00,Cash Deposit,In,20,SG,Web
3502,241,2026-01-23 12:50:00,ACH Credit,In,5545.66,US,Mobile
1730,115,2026-01-23 13:42:00,Card Purchase,Out,6663.16,DE,Mobile
860,62,2026-01-23 16:28:00,Card Purchase,Out,10,US,Web
1721,114,2026-01-23 17:47:00,Card Purchase,Out,3923.5,US,Automated
1972,133,2026-01-23 18:50:00,Wire Out,Out,894.55,US,Branch
2820,194,2026-01-23 20:25:00,Card Purchase,Out,418.78,US,Web
1821,122,2026-01-23 22:44:00,ACH Debit,Out,4397.63,US,Web
3221,222,2026-01-23 22:56:00,Card Purchase,Out,52.12,US,Automated
1883,126,2026-01-23 23:03:00,Cash Deposit,In,222.79,US,Web
1395,94,2026-01-24 01:49:00,Card Purchase,Out,3615.46,US,Automated
1315,90,2026-01-24 03:10:00,ACH Credit,In,4623.55,US,Automated
2282,154,2026-01-24 03:48:00,Wire Out,Out,378.83,US,Automated
1926,129,2026-01-24 04:18:00,Cash Withdrawal,Out,4204.68,US,Web
997,70,2026-01-24 05:09:00,Card Purchase,Out,326.21,DE,Branch
1231,85,2026-01-24 05:27:00,Cash Deposit,In,1508.33,CA,Branch
3137,217,2026-01-24 10:15:00,Card Purchase,Out,4654.72,US,Mobile
508,37,2026-01-24 11:00:00,ACH Credit,In,8013.88,US,Web
2814,194,2026-01-24 11:06:00,ACH Debit,Out,2367.87,US,Branch
2946,202,2026-01-24 11:45:00,Card Purchase,Out,1676.66,US,Mobile
313,25,2026-01-24 12:45:00,Card Purchase,Out,10,US,Branch
2760,189,2026-01-24 12:58:00,ACH Credit,In,5713.05,US,Mobile
2500,171,2026-01-24 14:24:00,Wire Out,Out,10,US,Branch
1873,125,2026-01-24 16:08:00,ACH Credit,In,2002.87,US,Branch
1971,133,2026-01-24 19:06:00,Card Purchase,Out,79.63,US,Automated
1596,106,2026-01-24 21:06:00,Card Purchase,Out,334.08,US,Web
613,44,2026-01-24 21:35:00,ACH Debit,Out,84.05,US,Mobile
2790,191,2026-01-24 21:41:00,ACH Debit,Out,10,US,Web
2331,158,2026-01-24 21:51:00,ACH Debit,Out,383.36,US,Automated
3085,212,2026-01-24 22:09:00,ACH Credit,In,1723.24,US,Mobile
781,56,2026-01-24 22:39:00,ACH Credit,In,39.51,US,Branch
2437,167,2026-01-24 23:07:00,Card Purchase,Out,39.9,US,Mobile
3067,211,2026-01-25 00:37:00,Cash Withdrawal,Out,5518.14,US,Web
711,51,2026-01-25 00:50:00,ACH Credit,In,66.93,US,Web
1007,71,2026-01-25 03:17:00,Card Purchase,Out,8025.67,SG,Automated
3359,232,2026-01-25 04:07:00,Wire In,In,431.08,US,Automated
164,14,2026-01-25 06:26:00,ACH Debit,Out,482.88,US,Branch
1777,119,2026-01-25 08:57:00,Wire Out,Out,1609.18,US,Web
3162,219,2026-01-25 09:08:00,Cash Withdrawal,Out,4570.11,US,Automated
1432,97,2026-01-25 09:35:00,Cash Withdrawal,Out,8448.42,DE,Branch
3487,240,2026-01-25 10:02:00,ACH Debit,Out,1380.32,US,Mobile
12,1,2026-01-25 11:19:00,ACH Credit,In,89.3,US,Branch
1057,74,2026-01-25 12:40:00,Card Purchase,Out,10,GB,Branch
3110,214,2026-01-25 14:51:00,ACH Debit,Out,10,US,Automated
559,40,2026-01-25 15:39:00,ACH Credit,In,20,US,Branch
3019,207,2026-01-25 17:33:00,ACH Debit,Out,722.84,US,Automated
3537,243,2026-01-25 17:43:00,Wire In,In,4364.01,US,Automated
2851,196,2026-01-25 18:22:00,Cash Deposit,In,6025.25,US,Mobile
3647,250,2026-01-25 20:34:00,Card Purchase,Out,2021.76,US,Branch
1450,98,2026-01-25 21:42:00,Wire Out,Out,1275.87,US,Mobile
826,59,2026-01-25 22:20:00,ACH Credit,In,6609.84,US,Mobile
2047,137,2026-01-26 00:24:00,Wire Out,Out,1333.11,US,Branch
529,38,2026-01-26 02:37:00,Wire Out,Out,2024.56,US,Automated
1942,131,2026-01-26 05:45:00,ACH Credit,In,20,US,Web
2696,184,2026-01-26 06:22:00,ACH Debit,Out,1643.0,CA,Branch
720,52,2026-01-26 08:32:00,ACH Debit,Out,1459.84,US,Web
224,19,2026-01-26 08:47:00,Wire In,In,4485.37,US,Web
666,48,2026-01-26 09:30:00,Cash Deposit,In,3049.76,US,Web
2346,159,2026-01-26 09:47:00,ACH Debit,Out,10,US,Web
1929,130,2026-01-26 10:45:00,Card Purchase,Out,763.91,US,Mobile
2475,170,2026-01-26 11:15:00,Wire In,In,7529.04,CA,Automated
2066,139,2026-01-26 11:32:00,ACH Credit,In,2349.99,US,Web
3290,226,2026-01-26 11:51:00,ACH Credit,In,2247.44,US,Branch
2261,153,2026-01-26 12:05:00,Cash Withdrawal,Out,10,US,Mobile
2121,142,2026-01-26 13:39:00,ACH Credit,In,20,US,Web
1361,92,2026-01-26 15:44:00,ACH Debit,Out,666.22,US,Branch
1865,124,2026-01-26 17:02:00,Cash Deposit,In,42.87,US,Web
6,1,2026-01-26 18:03:00,Cash Withdrawal,Out,6160.72,SG,Mobile
2467,169,2026-01-26 20:14:00,Wire Out,Out,4346.38,US,Mobile
858,61,2026-01-26 21:44:00,ACH Credit,In,2065.91,US,Web
214,18,2026-01-26 23:13:00,Wire Out,Out,1113.34,SG,Automated
202,17,2026-01-27 00:57:00,ACH Credit,In,1908.46,US,Web
1429,97,2026-01-27 01:30:00,Card Purchase,Out,8979.1,US,Automated
2698,184,2026-01-27 01:55:00,ACH Credit,In,4779.67,DE,Branch
68,6,2026-01-27 03:27:00,Wire Out,Out,1166.07,GB,Mobile
1658,111,2026-01-27 03:29:00,Card Purchase,Out,4767.18,US,Branch
2236,151,2026-01-27 04:03:00,ACH Debit,Out,3798.52,US,Automated
772,55,2026-01-27 04:37:00,Cash Withdrawal,Out,10,US,Mobile
715,52,2026-01-27 04:55:00,Card Purchase,Out,1056.59,US,Web
1476,100,2026-01-27 06:08:00,Card Purchase,Out,82.4,US,Branch
1843,123,2026-01-27 06:11:00,ACH Credit,In,6270.37,US,Branch
961,68,2026-01-27 06:29:00,Card Purchase,Out,685.87,US,Web
3480,239,2026-01-27 07:38:00,Cash Deposit,In,5939.17,US,Mobile
3611,248,2026-01-27 09:28:00,ACH Credit,In,4797.27,US,Automated
1815,121,2026-01-27 10:12:00,Card Purchase,Out,1262.38,US,Branch
874,62,2026-01-27 10:53:00,Cash Withdrawal,Out,44.49,US,Web
3168,219,2026-01-27 11:21:00,Wire In,In,1413.58,US,Branch
2316,157,2026-01-27 11:50:00,Cash Deposit,In,1677.35,US,Automated
2308,156,2026-01-27 11:55:00,ACH Debit,Out,1949.41,US,Web
3448,237,2026-01-27 16:41:00,Card Purchase,Out,840.42,SG,Web
1983,134,2026-01-28 00:08:00,Cash Deposit,In,1705.87,US,Branch
1857,124,2026-01-28 04:08:00,Cash Withdrawal,Out,15.24,GB,Branch
2354,159,2026-01-28 05:57:00,Cash Withdrawal,Out,247.73,US,Mobile
1767,118,2026-01-28 07:16:00,Cash Withdrawal,Out,645.18,US,Branch
1612,107,2026-01-28 08:45:00,ACH Credit,In,2234.47,US,Branch
1893,127,2026-01-28 13:15:00,Card Purchase,Out,10,GB,Web
2530,173,2026-01-28 13:56:00,Wire Out,Out,32.3,SG,Automated
994,70,2026-01-28 14:18:00,ACH Debit,Out,1746.9,DE,Branch
1047,73,2026-01-28 15:05:00,Card Purchase,Out,2968.79,US,Mobile
3008,206,2026-01-28 16:17:00,Card Purchase,Out,2489.33,US,Branch
537,39,2026-01-28 18:33:00,Cash Deposit,In,3934.32,US,Mobile
3057,210,2026-01-28 18:50:00,Cash Deposit,In,20,US,Web
2399,163,2026-01-28 19:30:00,Wire In,In,276.75,US,Branch
2419,165,2026-01-28 20:16:00,ACH Debit,Out,2634.73,US,Web
3551,244,2026-01-28 20:22:00,Card Purchase,Out,10,US,Mobile
2978,204,2026-01-28 21:36:00,Cash Withdrawal,Out,10,GB,Branch
2748,187,2026-01-28 21:51:00,Cash Deposit,In,2098.72,US,Branch
3475,239,2026-01-28 22:11:00,ACH Credit,In,20,GB,Web
254,21,2026-01-28 22:24:00,Card Purchase,Out,10,US,Mobile
280,22,2026-01-28 22:38:00,Wire Out,Out,1011.29,US,Automated
3395,234,2026-01-29 01:26:00,ACH Credit,In,4012.52,US,Web
3433,236,2026-01-29 02:15:00,Wire In,In,398.62,US,Branch
2730,186,2026-01-29 03:10:00,Wire In,In,2559.69,US,Branch
1029,72,2026-01-29 03:24:00,ACH Credit,In,20,US,Branch
2532,173,2026-01-29 05:28:00,Card Purchase,Out,22.84,US,Web
1578,105,2026-01-29 09:15:00,Cash Withdrawal,Out,10,US,Web
2025,136,2026-01-29 13:12:00,Cash Deposit,In,418.99,US,Branch
153,13,2026-01-29 13:19:00,ACH Debit,Out,10,US,Web
99,8,2026-01-29 15:37:00,ACH Credit,In,1701.76,MX,Automated
2996,205,2026-01-29 17:17:00,Card Purchase,Out,2871.04,US,Web
3345,231,2026-01-29 17:33:00,Card Purchase,Out,2834.51,US,Branch
3605,247,2026-01-29 19:44:00,Card Purchase,Out,12.0,DE,Branch
2770,190,2026-01-29 20:48:00,ACH Credit,In,304.61,MX,Branch
2432,166,2026-01-29 21:05:00,ACH Credit,In,4846.53,CA,Web
2427,165,2026-01-29 23:06:00,Wire In,In,1207.3,US,Mobile
1976,133,2026-01-29 23:26:00,Cash Deposit,In,20,US,Web
597,43,2026-01-30 00:53:00,Card Purchase,Out,5735.21,US,Branch
2062,138,2026-01-30 01:44:00,ACH Debit,Out,2648.5,US,Branch
1500,101,2026-01-30 01:52:00,Cash Deposit,In,20,US,Mobile
494,36,2026-01-30 02:01:00,ACH Debit,Out,2327.36,US,Mobile
2924,200,2026-01-30 04:37:00,Wire Out,Out,10,US,Branch
776,55,2026-01-30 04:43:00,ACH Debit,Out,895.73,US,Web
1772,118,2026-01-30 08:47:00,Card Purchase,Out,813.33,US,Automated
1548,104,2026-01-30 10:13:00,Cash Withdrawal,Out,2223.8,US,Branch
1969,132,2026-01-30 11:13:00,ACH Credit,In,20,US,Automated
1695,113,2026-01-30 11:20:00,Wire In,In,20,US,Mobile
2026,136,2026-01-30 12:30:00,ACH Debit,Out,2068.15,US,Web
1058,74,2026-01-30 13:56:00,ACH Debit,Out,10,US,Branch
1112,77,2026-01-30 14:06:00,Card Purchase,Out,1677.23,US,Mobile
1213,84,2026-01-30 14:30:00,Wire Out,Out,7970.95,GB,Branch
1070,74,2026-01-30 18:29:00,Card Purchase,Out,2581.7,US,Mobile
2734,187,2026-01-30 18:38:00,Card Purchase,Out,3395.87,US,Web
1103,76,2026-01-30 18:40:00,Wire Out,Out,6060.04,US,Automated
600,43,2026-01-30 20:23:00,Card Purchase,Out,2867.09,US,Web
3458,238,2026-01-30 20:23:00,Wire Out,Out,7532.8,US,Branch
2753,188,2026-01-30 20:25:00,ACH Debit,Out,678.37,US,Web
2381,162,2026-01-30 21:04:00,Wire In,In,1473.89,US,Mobile
2124,143,2026-01-30 21:30:00,Cash Deposit,In,1919.9,US,Web
3599,247,2026-01-30 21:31:00,Cash Deposit,In,226.95,US,Automated
3615,248,2026-01-30 21:55:00,Card Purchase,Out,379.65,MX,Web
638,46,2026-01-30 22:20:00,Wire In,In,260.87,SG,Automated
2654,180,2026-01-30 22:22:00,ACH Debit,Out,10,US,Web
451,33,2026-01-30 23:15:00,Cash Withdrawal,Out,1440.11,US,Automated
2385,162,2026-01-30 23:36:00,ACH Debit,Out,410.29,CA,Branch
3660,218,2026-01-31 00:00:00,Wire In,In,12542.54,US,Web
1022,71,2026-01-31 00:14:00,Cash Deposit,In,3395.08,US,Web
3128,216,2026-01-31 01:16:00,Wire Out,Out,10,US,Branch
733,53,2026-01-31 03:40:00,ACH Debit,Out,3908.76,US,Automated
3661,218,2026-01-31 04:00:00,Wire Out,Out,12095.98,SG,Web
522,38,2026-01-31 04:54:00,Wire In,In,2620.26,MX,Web
260,21,2026-01-31 05:06:00,Cash Deposit,In,546.27,US,Branch
1290,88,2026-01-31 08:19:00,Cash Withdrawal,Out,878.09,MX,Branch
3620,249,2026-01-31 08:43:00,Cash Deposit,In,12683.45,US,Branch
3072,211,2026-01-31 09:01:00,Cash Withdrawal,Out,9634.52,US,Branch
1974,133,2026-01-31 09:26:00,Cash Withdrawal,Out,1476.16,US,Automated
2826,195,2026-01-31 09:48:00,ACH Debit,Out,10,US,Automated
1502,101,2026-01-31 12:50:00,Cash Withdrawal,Out,10,US,Branch
2965,203,2026-01-31 13:18:00,Card Purchase,Out,392.45,US,Mobile
2418,165,2026-01-31 13:48:00,Wire In,In,2071.98,US,Automated
3056,210,2026-01-31 14:13:00,Cash Deposit,In,6638.09,US,Mobile
1608,107,2026-01-31 16:27:00,ACH Debit,Out,4175.7,US,Automated
1809,121,2026-01-31 16:33:00,ACH Credit,In,20,US,Branch
1928,130,2026-01-31 22:06:00,Wire In,In,470.48,US,Automated
2663,180,2026-01-31 22:26:00,Cash Withdrawal,Out,92.0,US,Branch
2659,180,2026-02-01 06:33:00,Cash Withdrawal,Out,1353.09,US,Branch
1193,82,2026-02-01 10:30:00,ACH Credit,In,118.11,US,Mobile
1176,81,2026-02-01 11:49:00,Card Purchase,Out,4720.46,MX,Mobile
642,46,2026-02-01 13:04:00,Wire In,In,64.9,US,Mobile
978,69,2026-02-01 13:40:00,ACH Credit,In,1773.81,CA,Branch
2480,170,2026-02-01 15:45:00,ACH Debit,Out,7968.4,US,Web
2907,199,2026-02-01 16:11:00,ACH Debit,Out,2315.66,US,Branch
2818,194,2026-02-01 16:41:00,Card Purchase,Out,437.94,US,Web
623,45,2026-02-01 17:40:00,Card Purchase,Out,7668.83,CA,Mobile
1750,116,2026-02-01 23:48:00,Cash Withdrawal,Out,52.43,CA,Web
953,67,2026-02-01 23:51:00,Cash Withdrawal,Out,2554.05,US,Mobile
2390,162,2026-02-02 00:50:00,ACH Debit,Out,737.12,US,Automated
2717,185,2026-02-02 01:23:00,ACH Credit,In,20,US,Branch
1452,98,2026-02-02 02:21:00,Card Purchase,Out,2746.59,US,Automated
1352,92,2026-02-02 03:30:00,ACH Credit,In,3639.74,SG,Mobile
2285,154,2026-02-02 05:14:00,Card Purchase,Out,290.42,US,Mobile
3246,223,2026-02-02 06:38:00,ACH Debit,Out,3572.6,US,Branch
1932,130,2026-02-02 06:53:00,Wire In,In,4665.03,US,Mobile
1065,74,2026-02-02 06:59:00,Card Purchase,Out,5508.66,US,Branch
2327,158,2026-02-02 07:05:00,Cash Withdrawal,Out,2009.37,US,Mobile
2539,173,2026-02-02 07:08:00,ACH Credit,In,33.39,US,Web
1867,124,2026-02-02 07:49:00,Card Purchase,Out,43.63,US,Mobile
294,23,2026-02-02 12:50:00,Card Purchase,Out,1583.69,US,Branch
268,22,2026-02-02 15:03:00,Card Purchase,Out,2814.87,US,Web
2808,193,2026-02-02 15:45:00,ACH Debit,Out,2681.82,CA,Automated
2617,178,2026-02-02 15:46:00,ACH Debit,Out,2215.95,GB,Automated
1946,131,2026-02-02 15:49:00,Wire In,In,8701.02,US,Automated
247,21,2026-02-02 16:15:00,Cash Withdrawal,Out,10,CA,Automated
2665,180,2026-02-02 17:08:00,ACH Credit,In,20,US,Branch
503,36,2026-02-02 17:57:00,Wire Out,Out,3000.96,US,Web
304,24,2026-02-02 21:43:00,Card Purchase,Out,1955.62,US,Mobile
3287,226,2026-02-02 22:46:00,Card Purchase,Out,2503.89,US,Automated
2064,139,2026-02-02 23:25:00,ACH Debit,Out,645.1,US,Branch
1211,84,2026-02-02 23:26:00,Card Purchase,Out,3196.19,US,Automated
3666,181,2026-02-03 00:00:00,Wire In,In,14022.85,US,Web
526,38,2026-02-03 03:18:00,Cash Withdrawal,Out,10,US,Web
1245,85,2026-02-03 03:29:00,ACH Credit,In,4309.5,US,Web
1701,113,2026-02-03 04:00:00,ACH Credit,In,113.83,US,Web
2680,182,2026-02-03 04:58:00,Card Purchase,Out,1757.12,US,Branch
1801,120,2026-02-03 07:24:00,ACH Credit,In,416.25,MX,Web
2736,187,2026-02-03 09:03:00,ACH Debit,Out,3075.8,US,Branch
1458,99,2026-02-03 10:45:00,Cash Deposit,In,2222.24,US,Mobile
3163,219,2026-02-03 11:05:00,Card Purchase,Out,10,US,Branch
905,64,2026-02-03 12:51:00,Wire Out,Out,1260.49,US,Branch
3667,181,2026-02-03 15:00:00,Wire Out,Out,12812.37,CA,Web
2767,190,2026-02-03 15:20:00,Card Purchase,Out,47.69,US,Automated
1414,95,2026-02-03 16:15:00,Wire In,In,11132.23,US,Branch
185,15,2026-02-03 16:53:00,Cash Deposit,In,20,US,Automated
2535,173,2026-02-03 17:26:00,Card Purchase,Out,10,GB,Web
432,32,2026-02-03 19:49:00,Cash Withdrawal,Out,8730.41,US,Branch
931,66,2026-02-03 20:47:00,Wire Out,Out,39.89,GB,Branch
3236,222,2026-02-03 21:24:00,Card Purchase,Out,10,US,Web
1827,122,2026-02-03 22:36:00,Wire In,In,3066.23,US,Mobile
3507,241,2026-02-04 00:02:00,Card Purchase,Out,2639.15,DE,Mobile
1433,97,2026-02-04 00:42:00,Card Purchase,Out,4886.6,MX,Automated
2990,205,2026-02-04 03:19:00,Cash Withdrawal,Out,3750.7,SG,Branch
3326,229,2026-02-04 04:43:00,Card Purchase,Out,5211.3,US,Web
1221,84,2026-02-04 05:01:00,Card Purchase,Out,7160.43,US,Branch
1194,82,2026-02-04 05:28:00,Wire Out,Out,458.87,US,Web
1991,135,2026-02-04 06:08:00,Wire In,In,5135.6,US,Mobile
2908,199,2026-02-04 06:16:00,Wire In,In,20,US,Mobile
2540,173,2026-02-04 09:34:00,Wire In,In,28.17,MX,Web
3228,222,2026-02-04 09:39:00,ACH Debit,Out,43.49,DE,Mobile
2397,163,2026-02-04 10:36:00,Cash Withdrawal,Out,2681.14,US,Automated
3130,216,2026-02-04 10:56:00,Wire In,In,189.11,CA,Web
1110,76,2026-02-04 11:05:00,Card Purchase,Out,2858.55,US,Mobile
285,23,2026-02-04 11:31:00,Cash Withdrawal,Out,10,US,Mobile
2849,196,2026-02-04 12:34:00,ACH Credit,In,2865.79,US,Automated
2442,167,2026-02-04 13:33:00,ACH Credit,In,20,US,Automated
1083,75,2026-02-04 15:04:00,Wire Out,Out,4945.46,US,Branch
356,27,2026-02-04 16:42:00,Wire In,In,3424.32,US,Automated
1561,105,2026-02-04 18:17:00,ACH Credit,In,3406.81,US,Web
2023,136,2026-02-04 19:10:00,Wire Out,Out,535.41,US,Branch
3588,246,2026-02-04 20:32:00,ACH Debit,Out,4997.21,US,Automated
2199,149,2026-02-04 20:46:00,Card Purchase,Out,153.03,US,Branch
3171,219,2026-02-05 03:03:00,Wire In,In,2444.25,US,Mobile
1277,87,2026-02-05 03:31:00,Wire In,In,148.88,US,Mobile
1765,117,2026-02-05 03:55:00,ACH Debit,Out,547.87,GB,Web
1273,87,2026-02-05 04:59:00,ACH Debit,Out,210.17,US,Branch
2345,159,2026-02-05 08:01:00,Wire In,In,460.18,US,Web
2221,150,2026-02-05 08:37:00,Card Purchase,Out,4186.08,US,Web
1855,124,2026-02-05 09:11:00,Card Purchase,Out,21.49,US,Branch
293,23,2026-02-05 09:24:00,Wire Out,Out,6220.47,US,Mobile
3003,205,2026-02-05 10:49:00,Cash Deposit,In,1616.64,US,Automated
955,67,2026-02-05 11:20:00,Wire Out,Out,2486.14,US,Mobile
3126,216,2026-02-05 12:47:00,Card Purchase,Out,64.12,US,Mobile
1683,112,2026-02-05 16:39:00,ACH Debit,Out,6196.16,US,Automated
539,39,2026-02-05 18:39:00,ACH Debit,Out,1726.98,US,Mobile
23,2,2026-02-05 20:14:00,Wire In,In,67.91,GB,Mobile
1135,79,2026-02-05 20:31:00,Card Purchase,Out,10,US,Web
2367,160,2026-02-05 21:08:00,Cash Deposit,In,520.67,US,Automated
229,19,2026-02-05 21:18:00,ACH Credit,In,334.6,CA,Automated
77,6,2026-02-05 22:14:00,Wire In,In,20,US,Mobile
2053,138,2026-02-05 22:48:00,Card Purchase,Out,2615.06,GB,Branch
103,9,2026-02-06 00:07:00,ACH Credit,In,7618.57,MX,Automated
